unit_number,time_in_cycles,RUL,sensor_measurement_2_rm,sensor_measurement_3_rm,sensor_measurement_4_rm,sensor_measurement_7_rm,sensor_measurement_8_rm,sensor_measurement_9_rm,sensor_measurement_11_rm,sensor_measurement_12_rm,sensor_measurement_13_rm,sensor_measurement_14_rm,sensor_measurement_15_rm,sensor_measurement_17_rm,sensor_measurement_20_rm,sensor_measurement_21_rm
67,130,183,642.598,1590.133,1405.8899999999999,553.601,2388.053,9065.179,47.462,521.5229999999999,2388.075,8146.103,8.43788,393.1,38.83,23.32143
67,131,182,642.5959999999999,1590.297,1406.141,553.626,2388.053,9066.178,47.452999999999996,521.537,2388.074,8146.0909999999985,8.43507,393.2,38.855,23.3234
67,132,181,642.573,1590.0049999999999,1405.7649999999999,553.65,2388.0550000000003,9065.61,47.477000000000004,521.501,2388.084,8145.534999999999,8.43759,393.1,38.843,23.32104
67,133,180,642.6020000000001,1589.894,1406.4990000000003,553.595,2388.057,9065.922999999999,47.496,521.492,2388.085,8145.570999999999,8.43994,393.2,38.837,23.31945
67,134,179,642.6099999999999,1588.725,1406.875,553.593,2388.058,9066.571,47.465,521.466,2388.089,8145.6990000000005,8.43824,392.8,38.837,23.32004
67,135,178,642.6110000000001,1589.027,1407.795,553.595,2388.056,9067.617000000002,47.47,521.433,2388.0860000000002,8145.807999999999,8.43964,392.9,38.82,23.334989999999998
67,136,177,642.594,1589.1820000000002,1407.263,553.628,2388.054,9067.878,47.489,521.4849999999999,2388.0860000000002,8145.242,8.43966,392.8,38.838,23.329900000000002
67,137,176,642.576,1588.648,1406.548,553.587,2388.056,9067.534,47.478,521.499,2388.081,8144.397999999999,8.43749,392.9,38.841,23.33607
67,138,175,642.598,1588.71,1406.024,553.562,2388.054,9066.775,47.488,521.539,2388.0800000000004,8144.553999999999,8.43834,393.1,38.833999999999996,23.345890000000004
67,139,174,642.511,1588.0729999999999,1406.114,553.569,2388.0480000000002,9067.036,47.477999999999994,521.4770000000001,2388.07,8144.656999999999,8.43692,393.0,38.858,23.35584
67,140,173,642.458,1588.637,1406.604,553.563,2388.047,9067.607999999998,47.45700000000001,521.53,2388.066,8144.6410000000005,8.4361,393.1,38.863,23.33646
67,141,172,642.474,1587.9560000000001,1406.967,553.5550000000001,2388.0570000000002,9066.786,47.456,521.519,2388.063,8144.4450000000015,8.43627,393.0,38.831,23.32834
67,142,171,642.513,1587.667,1407.333,553.537,2388.056,9066.723,47.440999999999995,521.5330000000001,2388.058,8145.514,8.43176,393.0,38.821,23.33997
67,143,170,642.446,1586.726,1406.564,553.595,2388.056,9067.170000000002,47.431,521.5450000000001,2388.0550000000003,8145.092999999999,8.43441,392.8,38.825,23.33804
67,144,169,642.4280000000001,1587.548,1405.893,553.639,2388.0600000000004,9067.332,47.437,521.5219999999999,2388.052,8144.911999999999,8.436179999999998,392.8,38.818,23.330080000000002
67,145,168,642.3639999999999,1588.284,1405.585,553.684,2388.057,9066.499,47.435,521.522,2388.06,8144.740000000001,8.43388,392.9,38.821000000000005,23.32926
67,146,167,642.424,1587.7939999999999,1406.53,553.653,2388.064,9066.706999999999,47.429,521.514,2388.0600000000004,8144.776,8.437370000000001,393.1,38.798,23.31357
67,147,166,642.4209999999999,1587.926,1407.903,553.653,2388.068,9067.762,47.472,521.4649999999999,2388.063,8144.723000000001,8.43536,392.9,38.791,23.31539
67,148,165,642.425,1587.905,1407.531,553.682,2388.0730000000003,9068.964,47.461,521.4449999999999,2388.0649999999996,8144.719,8.43206,393.0,38.801,23.31289
67,149,164,642.429,1589.0369999999998,1407.34,553.666,2388.078,9068.804999999998,47.461,521.417,2388.069,8145.336,8.43365,393.0,38.787,23.2826
67,150,163,642.49,1588.678,1407.061,553.687,2388.077,9068.43,47.458999999999996,521.358,2388.065,8145.236999999999,8.4351,393.0,38.789,23.30048
67,151,162,642.4849999999999,1589.678,1406.665,553.717,2388.069,9068.714,47.481,521.38,2388.067,8145.486999999999,8.4294,393.0,38.822,23.2985
67,152,161,642.458,1590.155,1406.8870000000002,553.6600000000001,2388.07,9069.115000000002,47.480000000000004,521.42,2388.06,8144.218000000001,8.43532,393.1,38.828,23.293110000000002
67,153,160,642.515,1590.853,1406.391,553.632,2388.077,9068.708,47.473,521.338,2388.062,8144.407000000001,8.4327,393.2,38.828,23.30051
67,154,159,642.528,1591.279,1406.9900000000002,553.671,2388.0730000000003,9068.588,47.492000000000004,521.437,2388.064,8144.996000000001,8.43193,393.3,38.840999999999994,23.29377
67,155,158,642.574,1590.744,1407.023,553.679,2388.077,9068.849,47.491,521.4680000000001,2388.057,8145.153,8.43725,393.2,38.834999999999994,23.29722
67,156,157,642.521,1591.307,1406.962,553.617,2388.078,9068.527,47.485,521.441,2388.059,8145.020000000001,8.433620000000001,393.3,38.858999999999995,23.31664
67,157,156,642.445,1591.405,1406.904,553.606,2388.075,9068.159,47.453,521.4399999999999,2388.062,8145.197,8.43773,393.5,38.862,23.31478
67,158,155,642.367,1590.977,1407.445,553.504,2388.076,9067.839,47.479,521.423,2388.061,8145.572,8.43846,393.3,38.874,23.312469999999998
67,159,154,642.363,1591.1740000000002,1407.03,553.5179999999999,2388.076,9068.073,47.496,521.508,2388.063,8144.858,8.43971,393.0,38.886,23.32556
67,160,153,642.442,1591.3110000000001,1407.064,553.562,2388.081,9067.468,47.525999999999996,521.542,2388.069,8145.3240000000005,8.43907,393.0,38.897999999999996,23.31489
67,161,152,642.487,1591.258,1406.759,553.484,2388.083,9066.545,47.511,521.51,2388.074,8145.103,8.4399,393.0,38.875,23.31505
67,162,151,642.483,1590.929,1406.701,553.589,2388.0840000000003,9065.994999999999,47.54,521.544,2388.085,8145.589,8.43279,392.8,38.902,23.3106
67,163,150,642.505,1590.4859999999999,1406.9969999999998,553.639,2388.082,9066.448999999999,47.555,521.6659999999999,2388.084,8146.053999999999,8.43333,392.7,38.90599999999999,23.310309999999998
67,164,149,642.524,1589.3439999999998,1406.7710000000002,553.609,2388.0829999999996,9066.251,47.558,521.6070000000001,2388.0870000000004,8145.357000000001,8.43384,392.7,38.904999999999994,23.3172
67,165,148,642.542,1589.609,1406.6689999999999,553.591,2388.0829999999996,9066.151,47.525999999999996,521.612,2388.083,8145.475,8.43232,392.7,38.898,23.30818
67,166,147,642.5799999999999,1589.003,1406.2379999999998,553.582,2388.088,9066.5,47.545,521.636,2388.082,8145.7339999999995,8.43035,392.5,38.88,23.29104
67,167,146,642.658,1588.614,1405.3690000000001,553.5989999999999,2388.0870000000004,9066.880000000001,47.563,521.687,2388.0800000000004,8145.882,8.43009,392.5,38.881,23.27889
67,168,145,642.713,1589.2220000000002,1405.295,553.686,2388.085,9065.874,47.543,521.721,2388.079,8146.058999999999,8.43046,392.5,38.86899999999999,23.275460000000002
67,169,144,642.8230000000001,1588.8220000000001,1405.876,553.686,2388.0860000000002,9066.323999999999,47.53099999999999,521.707,2388.076,8146.227000000001,8.43018,392.8,38.863,23.28744
67,170,143,642.8439999999999,1588.759,1406.221,553.6569999999999,2388.089,9067.322,47.529,521.7059999999999,2388.074,8145.575,8.430330000000001,392.8,38.829,23.28939
67,171,142,642.7900000000001,1587.9270000000001,1406.908,553.673,2388.09,9068.24,47.517,521.708,2388.072,8145.451000000001,8.43159,392.8,38.852999999999994,23.29509
67,172,141,642.801,1588.4779999999998,1407.174,553.675,2388.085,9068.572,47.49,521.643,2388.076,8146.250999999999,8.43243,392.8,38.826,23.29005
67,173,140,642.752,1589.3890000000001,1407.778,553.576,2388.0860000000002,9068.461,47.479,521.558,2388.075,8145.555,8.43119,392.9,38.81099999999999,23.29452
67,174,139,642.751,1590.382,1407.906,553.5409999999999,2388.089,9068.535,47.485,521.5379999999999,2388.074,8145.079,8.43331,393.1,38.804,23.29061
67,175,138,642.701,1589.266,1408.7869999999998,553.508,2388.097,9068.001,47.521,521.545,2388.0860000000002,8144.837000000001,8.42835,393.0,38.812,23.28862
67,176,137,642.711,1589.035,1408.996,553.591,2388.093,9068.311,47.513,521.529,2388.0860000000002,8144.746000000001,8.43411,393.2,38.824,23.30026
67,177,136,642.766,1588.4609999999998,1408.5049999999999,553.574,2388.0950000000003,9067.359,47.506,521.504,2388.087,8144.339,8.429239999999998,392.9,38.821999999999996,23.31062
67,178,135,642.734,1588.242,1408.618,553.517,2388.094,9068.025,47.515,521.423,2388.091,8143.878,8.42787,393.1,38.821,23.30789
67,179,134,642.6899999999999,1587.847,1409.15,553.5179999999999,2388.096,9067.599,47.507,521.403,2388.096,8143.585000000001,8.42731,393.1,38.836,23.302690000000002
67,180,133,642.587,1587.405,1408.9140000000002,553.4730000000001,2388.09,9067.648000000001,47.504999999999995,521.4269999999999,2388.097,8143.660000000001,8.429219999999999,393.1,38.864,23.29314
67,181,132,642.624,1588.261,1409.21,553.458,2388.0919999999996,9066.684,47.529999999999994,521.365,2388.091,8143.890999999999,8.43358,393.1,38.844,23.29164
67,182,131,642.663,1587.97,1408.819,553.417,2388.097,9066.766,47.527,521.337,2388.0809999999997,8143.235000000001,8.436969999999999,393.2,38.858999999999995,23.29291
67,183,130,642.676,1587.681,1408.607,553.4300000000001,2388.0950000000003,9066.896,47.525999999999996,521.3489999999999,2388.0890000000004,8143.142999999999,8.435709999999998,393.2,38.868,23.2831
67,184,129,642.618,1588.023,1409.054,553.379,2388.103,9066.535999999998,47.510000000000005,521.3570000000001,2388.0919999999996,8143.589,8.432549999999999,393.1,38.864999999999995,23.28796
67,185,128,642.755,1588.8359999999998,1408.449,553.364,2388.101,9067.412,47.522,521.284,2388.0910000000003,8143.687,8.43581,393.4,38.86,23.27496
67,186,127,642.7760000000001,1589.214,1408.23,553.398,2388.099,9066.842,47.522,521.289,2388.089,8143.912999999999,8.43374,393.2,38.843,23.26361
67,187,126,642.7520000000001,1590.845,1408.6260000000002,553.396,2388.101,9067.639,47.501999999999995,521.264,2388.094,8144.822,8.439029999999999,393.6,38.855000000000004,23.271449999999998
67,188,125,642.693,1590.541,1408.667,553.376,2388.105,9067.667,47.506,521.28,2388.0910000000003,8145.231,8.438059999999998,393.5,38.867000000000004,23.28369
67,189,124,642.739,1590.603,1408.766,553.288,2388.1099999999997,9067.698,47.509,521.2529999999999,2388.09,8145.85,8.43634,393.5,38.833999999999996,23.27892
67,190,123,642.8190000000001,1591.1380000000001,1409.272,553.23,2388.1099999999997,9066.631,47.516,521.299,2388.0879999999997,8146.151999999999,8.439789999999999,393.5,38.838,23.295099999999998
67,191,122,642.787,1590.5669999999998,1408.483,553.213,2388.108,9066.992999999999,47.523,521.338,2388.101,8146.014,8.439980000000002,393.4,38.832,23.289839999999998
67,192,121,642.8149999999999,1591.018,1409.113,553.1310000000001,2388.107,9067.154,47.542,521.285,2388.102,8145.767999999999,8.438849999999999,393.6,38.839000000000006,23.28612
67,193,120,642.816,1590.815,1409.1470000000002,553.164,2388.106,9066.651,47.565999999999995,521.289,2388.094,8146.700999999999,8.4405,393.7,38.848,23.287209999999998
67,194,119,642.8349999999999,1590.937,1408.5729999999999,553.192,2388.1,9067.467999999999,47.575,521.246,2388.093,8146.498,8.444230000000001,393.7,38.846000000000004,23.28145
67,195,118,642.7819999999999,1591.965,1409.288,553.217,2388.093,9067.539,47.551,521.268,2388.0899999999997,8146.717999999999,8.4454,393.5,38.844,23.30254
67,196,117,642.766,1591.919,1409.392,553.18,2388.0919999999996,9068.001,47.559000000000005,521.262,2388.092,8146.871000000001,8.443670000000001,393.4,38.864999999999995,23.30743
67,197,116,642.7239999999999,1591.528,1409.5900000000001,553.0780000000001,2388.0899999999997,9067.72,47.579,521.163,2388.088,8146.586,8.44389,393.1,38.825,23.30097
67,198,115,642.741,1591.557,1409.592,553.08,2388.079,9067.17,47.575,521.212,2388.095,8145.614000000001,8.44734,393.1,38.819,23.297649999999997
67,199,114,642.678,1592.33,1408.622,553.097,2388.073,9067.015000000001,47.583,521.193,2388.0919999999996,8144.990999999999,8.45251,393.2,38.82600000000001,23.294040000000003
67,200,113,642.607,1591.7019999999998,1408.48,553.107,2388.08,9067.652,47.574,521.072,2388.0980000000004,8145.012000000001,8.44875,393.2,38.803000000000004,23.29049
67,201,112,642.679,1591.879,1409.046,553.129,2388.085,9068.045,47.581,521.074,2388.089,8145.003,8.449269999999999,393.2,38.801,23.295080000000002
67,202,111,642.583,1591.382,1408.1709999999998,553.1189999999999,2388.0860000000002,9067.858,47.592999999999996,521.1800000000001,2388.0950000000003,8145.443999999999,8.44893,393.0,38.785,23.307679999999998
67,203,110,642.542,1591.095,1408.9379999999999,553.021,2388.088,9067.923999999999,47.575,521.181,2388.1,8145.313,8.45045,392.9,38.791,23.30833
67,204,109,642.5640000000001,1590.538,1410.229,553.03,2388.0860000000002,9067.096,47.58,521.203,2388.098,8145.808,8.44974,393.0,38.784,23.315630000000002
67,205,108,642.5870000000001,1589.953,1410.163,552.9449999999999,2388.0879999999997,9066.856,47.586,521.202,2388.1,8145.942,8.44514,393.0,38.792,23.307679999999998
67,206,107,642.624,1590.482,1410.3560000000002,552.8039999999999,2388.089,9066.353,47.593999999999994,521.191,2388.0989999999997,8145.844,8.44772,393.0,38.775999999999996,23.30614
67,207,106,642.6899999999999,1590.588,1410.274,552.854,2388.093,9066.270999999999,47.598,521.306,2388.097,8145.892,8.44631,393.1,38.806,23.29102
67,208,105,642.787,1591.206,1409.475,552.858,2388.103,9066.954,47.594,521.2610000000001,2388.092,8146.640000000001,8.444619999999999,393.2,38.798,23.289520000000003
67,209,104,642.796,1590.6870000000001,1410.138,552.9219999999999,2388.106,9067.096,47.604,521.293,2388.0960000000005,8146.693000000001,8.44463,393.3,38.778999999999996,23.29384
67,210,103,642.817,1591.084,1410.391,553.0559999999999,2388.101,9067.235999999999,47.612,521.283,2388.094,8146.601,8.441040000000001,393.5,38.802,23.287799999999997
67,211,102,642.7909999999999,1591.817,1410.2769999999998,553.071,2388.1059999999998,9066.881,47.607,521.3140000000001,2388.096,8146.607000000001,8.4401,393.8,38.799,23.2845
67,212,101,642.854,1592.065,1410.768,553.154,2388.1099999999997,9067.34,47.601000000000006,521.267,2388.096,8146.097,8.44519,393.9,38.805,23.278290000000002
67,213,100,642.9480000000001,1592.423,1410.223,553.204,2388.109,9068.181999999999,47.603,521.26,2388.096,8145.746000000001,8.44667,394.0,38.782,23.268759999999997
67,214,99,642.962,1592.433,1409.824,553.211,2388.105,9068.723000000002,47.604,521.271,2388.101,8145.439,8.44461,393.7,38.78,23.26104
67,215,98,642.9010000000001,1592.381,1409.919,553.2769999999999,2388.11,9068.835,47.614999999999995,521.2760000000001,2388.103,8145.469,8.45055,393.8,38.761,23.253570000000003
67,216,97,642.8610000000001,1592.1560000000002,1410.305,553.3530000000001,2388.111,9069.127,47.608000000000004,521.258,2388.107,8145.811,8.450619999999999,394.0,38.777,23.24692
67,217,96,642.784,1591.404,1411.0729999999999,553.36,2388.11,9069.068,47.599000000000004,521.251,2388.112,8146.158,8.45212,394.3,38.759,23.25823
67,218,95,642.765,1591.056,1412.557,553.346,2388.109,9068.663,47.617,521.2090000000001,2388.1150000000002,8146.214,8.45468,394.2,38.764,23.2533
67,219,94,642.825,1591.603,1412.665,553.3299999999999,2388.1079999999997,9068.422,47.63,521.2149999999999,2388.1189999999997,8146.138000000001,8.4569,394.1,38.785000000000004,23.25611
67,220,93,642.871,1592.1570000000002,1412.3580000000002,553.155,2388.109,9068.376,47.613,521.341,2388.123,8146.124000000001,8.46097,394.0,38.771,23.252550000000003
67,221,92,642.859,1591.8970000000002,1412.6470000000002,553.0809999999999,2388.103,9069.395,47.616,521.263,2388.1310000000003,8146.353,8.45796,393.8,38.788,23.24646
67,222,91,642.814,1592.1920000000002,1411.557,553.004,2388.098,9069.323999999999,47.608999999999995,521.325,2388.129,8146.646000000001,8.45516,393.7,38.786,23.250369999999997
67,223,90,642.77,1592.113,1411.462,552.928,2388.105,9068.644,47.617000000000004,521.3399999999999,2388.128,8146.591,8.45299,393.7,38.777,23.24465
67,224,89,642.811,1591.916,1411.583,552.9159999999999,2388.114,9069.581,47.606,521.3489999999999,2388.1220000000003,8146.689,8.46065,393.9,38.768,23.23977
67,225,88,642.871,1591.9289999999999,1411.456,552.918,2388.108,9069.855,47.606,521.347,2388.1189999999997,8146.497,8.46051,393.9,38.778,23.23987
67,226,87,642.877,1591.955,1411.444,552.955,2388.11,9069.2,47.6,521.384,2388.12,8146.598999999999,8.464070000000001,393.7,38.765,23.24071
67,227,86,642.933,1592.962,1411.02,552.967,2388.114,9069.73,47.613,521.331,2388.1130000000003,8146.189,8.46598,393.5,38.765,23.240869999999997
67,228,85,642.931,1592.781,1410.791,552.9309999999999,2388.1169999999997,9068.723999999998,47.621,521.36,2388.1130000000003,8146.406999999999,8.46862,393.5,38.753,23.23404
67,229,84,642.885,1593.199,1411.2450000000001,552.903,2388.119,9068.172999999999,47.609,521.296,2388.1099999999997,8146.815,8.46377,393.5,38.754,23.225389999999997
67,230,83,642.839,1593.187,1411.515,552.862,2388.119,9068.681,47.635,521.177,2388.1040000000003,8147.365999999999,8.46215,393.4,38.733999999999995,23.22291
67,231,82,642.828,1592.414,1411.4379999999999,552.925,2388.12,9069.015,47.64399999999999,521.225,2388.1,8147.7570000000005,8.46314,393.6,38.730000000000004,23.23525
67,232,81,642.904,1591.597,1412.313,552.9449999999999,2388.121,9069.159,47.659,521.11,2388.103,8147.4839999999995,8.46266,393.7,38.713,23.227210000000003
67,233,80,642.954,1591.405,1413.257,553.012,2388.1130000000003,9069.55,47.663,521.0409999999999,2388.111,8147.378999999999,8.465060000000001,393.9,38.73,23.24561
67,234,79,642.967,1592.364,1412.982,552.9159999999999,2388.1140000000005,9068.173999999999,47.675,520.99,2388.111,8147.08,8.45883,393.8,38.726,23.257160000000002
67,235,78,642.9060000000001,1592.672,1412.383,552.8729999999999,2388.122,9067.683,47.69799999999999,520.969,2388.118,8146.988,8.46335,393.7,38.733000000000004,23.26173
67,236,77,642.926,1592.2540000000001,1411.3709999999999,552.779,2388.1220000000003,9068.134999999998,47.733999999999995,520.904,2388.12,8146.005,8.46035,393.8,38.739999999999995,23.26649
67,237,76,642.945,1592.0570000000002,1411.718,552.7049999999999,2388.118,9068.257,47.728,520.921,2388.125,8146.174000000001,8.460139999999999,393.7,38.751999999999995,23.26304
67,238,75,642.923,1593.0790000000002,1412.068,552.691,2388.1160000000004,9069.637999999999,47.727,520.8889999999999,2388.127,8145.9400000000005,8.4587,393.7,38.763,23.26715
67,239,74,642.9159999999999,1591.857,1412.0729999999999,552.641,2388.118,9071.087,47.724000000000004,520.867,2388.132,8146.353,8.46458,393.6,38.781000000000006,23.27062
67,240,73,642.921,1591.908,1412.77,552.707,2388.124,9070.867,47.709,520.905,2388.136,8145.854000000001,8.46571,393.8,38.779,23.270310000000002
67,241,72,642.926,1592.788,1413.207,552.638,2388.1310000000003,9070.051,47.691,520.797,2388.139,8145.815,8.470519999999999,393.9,38.760000000000005,23.26284
67,242,71,642.927,1593.967,1413.606,552.582,2388.138,9070.505,47.7,520.829,2388.138,8146.4259999999995,8.477120000000001,393.8,38.757999999999996,23.24756
67,243,70,642.904,1594.8139999999999,1413.766,552.616,2388.142,9070.639,47.70700000000001,520.817,2388.136,8146.557000000001,8.477419999999999,393.5,38.744,23.23471
67,244,69,642.873,1594.1309999999999,1414.402,552.7439999999999,2388.1349999999998,9070.892,47.716,520.833,2388.141,8146.736999999999,8.479510000000001,393.5,38.748000000000005,23.22679
67,245,68,642.888,1594.6100000000001,1415.17,552.775,2388.1310000000003,9071.854,47.712,520.825,2388.14,8147.007,8.47711,393.7,38.75000000000001,23.21057
67,246,67,642.823,1594.757,1416.059,552.9010000000001,2388.136,9072.299,47.696000000000005,520.816,2388.138,8147.313,8.47676,393.6,38.733000000000004,23.2025
67,247,66,642.829,1594.7109999999998,1416.485,552.8900000000001,2388.141,9072.372,47.714,520.809,2388.144,8147.365,8.47701,393.7,38.728,23.1979
67,248,65,642.838,1593.0189999999998,1416.31,552.967,2388.151,9073.154,47.706,520.8190000000001,2388.141,8147.325999999999,8.479299999999999,393.8,38.731,23.19439
67,249,64,642.838,1593.828,1416.334,552.912,2388.148,9072.272,47.718,520.798,2388.1359999999995,8146.947,8.47389,393.9,38.705,23.18583
67,250,63,642.8679999999999,1593.868,1415.781,552.904,2388.148,9072.172999999999,47.738,520.7760000000001,2388.1369999999997,8146.714999999999,8.478739999999998,393.9,38.732,23.19105
67,251,62,642.923,1593.497,1415.745,552.914,2388.145,9072.240000000002,47.751,520.778,2388.1369999999997,8146.293,8.475209999999999,393.8,38.745,23.18527
67,252,61,642.8639999999999,1593.732,1415.528,553.037,2388.1459999999997,9071.694,47.733000000000004,520.76,2388.1349999999998,8146.481000000002,8.47058,393.9,38.742000000000004,23.20463
67,253,60,642.873,1593.713,1415.096,552.962,2388.147,9071.251,47.730000000000004,520.793,2388.136,8146.7300000000005,8.47003,394.0,38.751999999999995,23.20532
67,254,59,642.868,1593.251,1414.833,552.8520000000001,2388.1510000000003,9070.931,47.745,520.71,2388.134,8146.012000000001,8.47087,394.1,38.743,23.19966
67,255,58,642.935,1593.084,1415.25,552.813,2388.15,9070.628,47.738,520.708,2388.13,8145.914,8.46992,394.0,38.73,23.209600000000002
67,256,57,642.967,1594.3359999999998,1416.034,552.72,2388.1490000000003,9069.905999999999,47.739999999999995,520.741,2388.129,8146.969999999999,8.47244,394.2,38.733,23.213369999999998
67,257,56,642.985,1594.031,1416.4060000000002,552.803,2388.147,9069.16,47.742000000000004,520.728,2388.12,8147.389,8.47312,394.2,38.719,23.2168
67,258,55,643.013,1595.036,1416.9119999999998,552.682,2388.142,9068.306999999999,47.751999999999995,520.692,2388.1279999999997,8147.356,8.47337,394.2,38.712,23.20874
67,259,54,643.073,1595.5449999999998,1417.1950000000002,552.7470000000001,2388.147,9069.398000000001,47.744,520.759,2388.1310000000003,8146.827,8.47409,394.3,38.699,23.208350000000003
67,260,53,643.0490000000001,1595.903,1417.291,552.6949999999999,2388.144,9069.452000000001,47.763,520.769,2388.132,8147.072,8.470400000000001,394.4,38.677,23.20574
67,261,52,643.0899999999999,1596.61,1417.692,552.7099999999999,2388.142,9070.089,47.781,520.8340000000001,2388.129,8147.563,8.473700000000001,394.3,38.671,23.19989
67,262,51,643.183,1596.652,1418.517,552.611,2388.139,9070.631,47.812,520.825,2388.1310000000003,8146.928999999999,8.47667,394.4,38.666,23.19536
67,263,50,643.232,1596.727,1418.8619999999999,552.591,2388.148,9070.992999999999,47.833,520.775,2388.134,8147.732999999998,8.475370000000002,394.4,38.657,23.18919
67,264,49,643.2769999999999,1597.4859999999999,1419.587,552.535,2388.15,9071.598999999998,47.833,520.8130000000001,2388.141,8149.003999999999,8.47568,394.5,38.666000000000004,23.194470000000003
67,265,48,643.243,1597.492,1418.877,552.4929999999999,2388.152,9070.971999999998,47.851,520.769,2388.147,8148.963000000001,8.47401,394.5,38.67100000000001,23.20762
67,266,47,643.2560000000001,1596.474,1418.5720000000001,552.492,2388.149,9072.018,47.859,520.75,2388.1549999999997,8148.1990000000005,8.47182,394.6,38.672,23.20325
67,267,46,643.273,1596.9470000000001,1418.797,552.3489999999999,2388.147,9072.448999999999,47.868,520.663,2388.1629999999996,8147.711,8.47282,394.8,38.684999999999995,23.20445
67,268,45,643.3520000000001,1597.5639999999999,1418.4150000000002,552.418,2388.148,9072.483,47.884,520.6610000000001,2388.159,8147.898000000001,8.47535,394.8,38.679,23.20529
67,269,44,643.359,1596.8120000000001,1417.8539999999998,552.414,2388.15,9071.38,47.888999999999996,520.686,2388.16,8148.6179999999995,8.47803,394.8,38.698,23.209529999999997
67,270,43,643.357,1596.4769999999999,1418.517,552.465,2388.156,9071.241,47.882,520.643,2388.162,8148.549000000001,8.47785,394.6,38.684,23.205009999999998
67,271,42,643.33,1596.327,1417.6860000000001,552.433,2388.156,9070.812999999998,47.887,520.5930000000001,2388.1719999999996,8148.691000000001,8.47931,394.9,38.701,23.207990000000002
67,272,41,643.268,1596.507,1417.008,552.446,2388.161,9070.851,47.875,520.605,2388.176,8149.138000000001,8.47647,394.9,38.708999999999996,23.19903
67,273,40,643.295,1595.8220000000001,1416.691,552.354,2388.161,9070.574,47.874,520.589,2388.173,8148.263000000001,8.479,395.0,38.702,23.19959
67,274,39,643.302,1596.362,1416.811,552.441,2388.166,9070.655,47.865,520.575,2388.169,8147.739,8.48134,395.1,38.713,23.18721
67,275,38,643.274,1597.04,1417.376,552.4480000000001,2388.1719999999996,9071.122,47.851000000000006,520.62,2388.169,8147.6669999999995,8.48555,395.2,38.683,23.15836
67,276,37,643.368,1597.893,1417.4410000000003,552.42,2388.179,9070.089,47.86,520.579,2388.17,8147.432999999999,8.49002,395.2,38.67,23.15907
67,277,36,643.354,1597.773,1417.483,552.4639999999999,2388.181,9070.225,47.862,520.615,2388.17,8147.144,8.48916,395.1,38.646,23.14581
67,278,35,643.285,1598.01,1418.155,552.4469999999999,2388.1809999999996,9070.329,47.855000000000004,520.6129999999999,2388.177,8146.839,8.4881,395.4,38.646,23.15614
67,279,34,643.278,1598.79,1419.689,552.3679999999999,2388.1769999999997,9070.623000000001,47.882,520.551,2388.176,8146.819,8.48611,395.3,38.626999999999995,23.15564
67,280,33,643.362,1598.996,1420.0529999999999,552.309,2388.177,9070.895999999999,47.893,520.488,2388.182,8146.8589999999995,8.49137,395.5,38.628,23.145490000000002
67,281,32,643.37,1598.852,1420.261,552.261,2388.18,9070.621000000001,47.891000000000005,520.444,2388.177,8146.736999999999,8.49235,395.2,38.599000000000004,23.14754
67,282,31,643.408,1598.605,1421.352,552.222,2388.173,9069.873,47.908,520.419,2388.175,8146.519,8.496089999999999,395.2,38.590999999999994,23.14862
67,283,30,643.427,1598.959,1421.989,552.202,2388.173,9070.615,47.928,520.391,2388.18,8146.409,8.49544,395.2,38.584,23.14219
67,284,29,643.484,1598.395,1421.0880000000002,552.197,2388.173,9070.506,47.948,520.316,2388.186,8146.469999999999,8.495709999999999,395.2,38.556,23.14704
67,285,28,643.51,1597.675,1421.341,552.112,2388.17,9070.518,47.944,520.263,2388.187,8146.7119999999995,8.497069999999999,395.2,38.577,23.149880000000003
67,286,27,643.478,1597.4330000000002,1421.6619999999998,552.0559999999999,2388.165,9070.77,47.951,520.254,2388.184,8147.033,8.49877,395.2,38.562,23.1412
67,287,26,643.538,1597.741,1422.172,552.0450000000001,2388.1629999999996,9070.968,47.958,520.222,2388.187,8147.669,8.49751,395.3,38.57299999999999,23.140009999999997
67,288,25,643.5400000000001,1597.241,1422.011,551.948,2388.165,9071.387,47.96,520.207,2388.1859999999997,8147.884999999999,8.49698,395.3,38.565,23.12642
67,289,24,643.5790000000001,1596.786,1420.936,551.954,2388.17,9071.716,47.976,520.237,2388.185,8147.686,8.49825,395.4,38.571,23.123330000000003
67,290,23,643.5400000000001,1596.8200000000002,1419.553,551.947,2388.17,9071.764,47.963,520.258,2388.18,8147.3,8.49727,395.3,38.589999999999996,23.13613
67,291,22,643.479,1596.846,1421.1830000000002,551.9,2388.175,9072.210000000001,47.977999999999994,520.256,2388.177,8146.76,8.49629,395.5,38.589,23.13024
67,292,21,643.465,1597.623,1421.4869999999999,551.829,2388.182,9072.904,47.988,520.242,2388.178,8146.606000000002,8.49484,395.7,38.606,23.13307
67,293,20,643.354,1598.107,1421.716,551.876,2388.182,9072.724,47.988,520.238,2388.18,8146.691000000001,8.49521,395.7,38.598,23.13144
67,294,19,643.332,1598.6740000000002,1422.3410000000001,551.758,2388.182,9073.793,48.002,520.2189999999999,2388.182,8147.111,8.49164,395.7,38.602,23.122790000000002
67,295,18,643.3770000000001,1599.229,1422.1709999999998,551.749,2388.187,9074.249,48.022,520.1859999999999,2388.179,8147.276999999999,8.491330000000001,395.6,38.589999999999996,23.13302
